date;plate_id;plate_name;sample_id;well_A01;well_01A;tissue_id;dna_person;notes;tissue_type;extraction
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G04;G04;04G;BGM-1119;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G05;G05;05G;BGM-1120;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G06;G06;06G;BGM-1126;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G07;G07;07G;BGM-1127;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G08;G08;08G;BGM-1128;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G09;G09;09G;BGM-1134;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G10;G10;10G;BGM-1137;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G11;G11;11G;BGM-1139;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G12;G12;12G;BLANK__G12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H01;H01;01H;BGM-1141;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H02;H02;02H;BGM-1142;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H03;H03;03H;BGM-1143;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H04;H04;04H;BGM-1152;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H05;H05;05H;BGM-1153;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H06;H06;06H;BGM-1155;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H07;H07;07H;BGM-1158;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H08;H08;08H;BGM-1159;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H09;H09;09H;BGM-1162;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H10;H10;10H;BGM-1163;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H11;H11;11H;BGM-1164;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_H12;H12;12H;BLANK__H12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A01;A01;01A;BGM-1167;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A02;A02;02A;BGM-1168;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A03;A03;03A;BGM-1175;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A04;A04;04A;BGM-1180;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A05;A05;05A;BGM-1188;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A06;A06;06A;BGM-1190;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A07;A07;07A;BGM-1196;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A08;A08;08A;BGM-1198;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A09;A09;09A;BGM-1200;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A10;A10;10A;BGM-1203;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A11;A11;11A;BGM-1213;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_A12;A12;12A;BGM-1214;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B01;B01;01B;BGM-1223;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B02;B02;02B;BGM-1226;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B03;B03;03B;BGM-1227;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B04;B04;04B;BGM-1243;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B05;B05;05B;BGM-1248;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B06;B06;06B;BGM-1249;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B07;B07;07B;BGM-1251;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B08;B08;08B;BGM-1252;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B09;B09;09B;BGM-1254;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B10;B10;10B;BGM-1259;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B11;B11;11B;BGM-1262;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_B12;B12;12B;BGM-1263;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C01;C01;01C;BGM-1265;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C02;C02;02C;BGM-1267;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C03;C03;03C;BGM-1269;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C04;C04;04C;BGM-1275;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C05;C05;05C;BGM-1748;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C06;C06;06C;BGM-1280;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C07;C07;07C;BGM-1281;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C08;C08;08C;BGM-1282;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C09;C09;09C;BGM-1283;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C10;C10;10C;BGM-1284;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C11;C11;11C;BGM-1285;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_C12;C12;12C;BGM-1286;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D01;D01;01D;BGM-1288;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D02;D02;02D;BGM-1291;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D03;D03;03D;BGM-1294;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D04;D04;04D;BGM-1300;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D05;D05;05D;BGM-1305;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D06;D06;06D;BGM-1306;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D07;D07;07D;BGM-1310;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D08;D08;08D;BGM-1313;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D09;D09;09D;BGM-1318;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D10;D10;10D;BGM-1323;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D11;D11;11D;BGM-1324;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_D12;D12;12D;BGM-1328;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E01;E01;01E;BGM-1332;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E02;E02;02E;BGM-1333;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E03;E03;03E;BGM-1335;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E04;E04;04E;BGM-1338;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E05;E05;05E;BGM-1345;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E06;E06;06E;BGM-1347;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E07;E07;07E;BGM-1348;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E08;E08;08E;BGM-1349;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E09;E09;09E;BGM-1354;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E10;E10;10E;BGM-1356;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E11;E11;11E;BGM-1358;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_E12;E12;12E;BGM-1362;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F01;F01;01F;BGM-1363;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F02;F02;02F;BGM-1364;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F03;F03;03F;BGM-1366;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F04;F04;04F;BGM-1367;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F05;F05;05F;BGM-1369;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F06;F06;06F;BGM-1370;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F07;F07;07F;BGM-1386;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F08;F08;08F;BGM-1388;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F09;F09;09F;BGM-1389;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F10;F10;10F;BGM-1393;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F11;F11;11F;BGM-1397;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_F12;F12;12F;BGM-1398;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G01;G01;01G;BGM-1400;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G02;G02;02G;BGM-1402;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G03;G03;03G;BGM-1403;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G04;G04;04G;BGM-1407;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G05;G05;05G;BGM-1408;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G06;G06;06G;BGM-1409;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G07;G07;07G;BGM-1410;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G08;G08;08G;BGM-1412;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G09;G09;09G;BGM-1413;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G10;G10;10G;BGM-1414;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G11;G11;11G;BGM-1415;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_G12;G12;12G;BLANK__G12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H01;H01;01H;BGM-1416;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H02;H02;02H;BGM-1417;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H03;H03;03H;BGM-1419;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H04;H04;04H;BGM-1420;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H05;H05;05H;BGM-1422;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H06;H06;06H;BGM-1423;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H07;H07;07H;BGM-1429;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H08;H08;08H;BGM-1432;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H09;H09;09H;BGM-1436;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H10;H10;10H;BGM-1437;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H11;H11;11H;BGM-1442;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate06;EmbrapaBAG.Plate06_H12;H12;12H;BLANK__H12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A01;A01;01A;BGM-1444;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A02;A02;02A;BGM-1446;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A03;A03;03A;BGM-1447;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A04;A04;04A;BGM-1451;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A05;A05;05A;BGM-1453;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A06;A06;06A;BGM-1454;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A07;A07;07A;BGM-1456;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A08;A08;08A;BGM-1457;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A09;A09;09A;BGM-1458;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A10;A10;10A;BGM-1464;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A11;A11;11A;BGM-1465;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_A12;A12;12A;BGM-1466;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B01;B01;01B;BGM-1472;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B02;B02;02B;BGM-1474;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B03;B03;03B;BGM-1479;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B04;B04;04B;BGM-1480;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B05;B05;05B;BGM-1481;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B06;B06;06B;BGM-1484;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B07;B07;07B;BGM-1488;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B08;B08;08B;BGM-1489;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B09;B09;09B;BGM-1497;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B10;B10;10B;BGM-1498;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B11;B11;11B;BGM-1499;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_B12;B12;12B;BGM-1502;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C01;C01;01C;BGM-1503;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C02;C02;02C;BGM-1507;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C03;C03;03C;BGM-1508;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C04;C04;04C;BGM-1511;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C05;C05;05C;BGM-1518;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C06;C06;06C;BGM-1519;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C07;C07;07C;BGM-1520;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C08;C08;08C;BGM-1521;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C09;C09;09C;BGM-1525;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C10;C10;10C;BGM-1527;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C11;C11;11C;BGM-1535;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_C12;C12;12C;BGM-1537;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D01;D01;01D;BGM-1549;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D02;D02;02D;BGM-1552;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D03;D03;03D;BGM-1560;EMBRAPA;;Leaf;
